Entry	CBB_01	CBB_02	CBB_03	rGlyP_07	rGlyP_08	rGlyP_09	CBB_UP_01	CBB_UP_02	CBB_UP_03	rGlyP_UP_07	rGlyP_UP_08	rGlyP_UP_09	CBB_01_imputado	CBB_02_imputado	CBB_03_imputado	rGlyP_07_imputado	rGlyP_08_imputado	rGlyP_09_imputado	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (GO)	Gene Ontology (molecular function)	Gene Ontology IDs	KEGG	log2FC	p_value	neg_log10_p	p_adj_fdr
Q0K1N1	24.131420462486677	24.26614098509705	24.499967764187552	25.231623402311385	25.427498862034767	25.37792162251705	6	8	8	7	7	7	No	No	No	No	No	No	Q0K1N1_CUPNH	YncE family protein	H16_B1303 E6A55_25795	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	459						reh:H16_B1303	1.0465048916973032	0.0010361484305995642	2.3031734578782057	0.0049753832772295396
Q0K1Q4	24.615849570347635	24.149271800234715	23.843158089019077	26.240871256245786	26.456885567586596	26.375720110489393	2	2	2	4	4	4	No	No	No	No	No	No	Q0K1Q4_CUPNH	Probable extra-cytoplasmic solute receptor (Tripartite tricarboxylate transporter substrate binding protein)	H16_B1280 E6A55_25680	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	328						reh:H16_B1280	2.155065824906785	0.0007636925616437913	2.3945724757164264	0.004031136686145076
Q0K1Q5	24.09096436859465	23.92365612105028	23.76460467668601	25.284083185406292	25.165737714863692	25.26203220548688	23	24	21	30	31	30	No	No	No	No	No	No	Q0K1Q5_CUPNH	Cytochrome P450	H16_B1279 E6A55_25675	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	780			2 iron, 2 sulfur cluster binding [GO:0051537]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]	2 iron, 2 sulfur cluster binding [GO:0051537]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]	GO:0004497; GO:0005506; GO:0016705; GO:0020037; GO:0051537	reh:H16_B1279	1.3108759798086425	0.00020321117181830987	2.7794865409095735	0.0016615501695732395
Q0K1S5	24.14464376395336	24.172285863677445	24.369401280046453	25.65089170412476	25.83856229858319	25.774454444859167	5	6	6	10	10	9	No	No	No	No	No	No	Q0K1S5_CUPNH	Uncharacterized protein	H16_B1259	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	139						reh:H16_B1259	1.5258591799632875	6.994330200752975e-05	3.077997298859987	0.0008356082153678931
Q0K1T5	22.272811521430548	22.06837916864195	21.632493804344197	23.455935445469063	23.232808465026988	23.12799228795808	1	1	1	3	4	3	No	No	No	No	No	No	Q0K1T5_CUPNH	Alpha/beta hydrolase (Esterase/lipase (EC 3.1.1.-))	H16_B1249 E6A55_25520	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	328			hydrolase activity [GO:0016787]	hydrolase activity [GO:0016787]	GO:0016787	reh:H16_B1249	1.281017234679144	0.0037928813017840167	1.902248918354916	0.012524231357361477
Q0K1W7	20.11827758126163	20.66054062078971	20.272594704056303	21.344992950009203	21.78907527719251	21.552502624104356	0	0	2	2	2	2	Si	Si	No	No	No	No	Q0K1W7_CUPNH	YncE family protein	H16_B1217 E6A55_25365	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	314						reh:H16_B1217	1.2117193150661407	0.004182402089654226	1.8728584990978578	0.013401132491438733
Q0K1Y5	21.18064119950286	20.866167543153193	20.816112015602663	22.101621897512292	21.91527627219499	21.99038574862078	3	2	2	3	3	3	No	No	No	No	No	No	Q0K1Y5_CUPNH	FAD dependent glycerol-3-phosphate dehydrogenase (EC 1.1.99.5) (Glycerol-3-phosphate dehydrogenase/oxidase)	H16_B1198 E6A55_25260	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	559	glycerol-3-phosphate catabolic process [GO:0046168]		glycerol-3-phosphate dehydrogenase (quinone) activity [GO:0004368]; glycerol-3-phosphate catabolic process [GO:0046168]	glycerol-3-phosphate dehydrogenase (quinone) activity [GO:0004368]	GO:0004368; GO:0046168	reh:H16_B1198	1.0481210533564465	0.0011505016039998447	2.268549613050597	0.00538828287045467
Q0K1Y6	23.64636915416417	23.636715611309043	23.623772996816697	25.15029208786267	25.072300806922364	25.073689539192703	6	6	5	7	7	6	No	No	No	No	No	No	Q0K1Y6_CUPNH	Alkyldihydroxyacetonephosphate synthase (EC 2.5.1.26) (FAD-binding oxidoreductase)	H16_B1197 E6A55_25255	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	516	lipid biosynthetic process [GO:0008610]	peroxisome [GO:0005777]	peroxisome [GO:0005777]; alkylglycerone-phosphate synthase activity [GO:0008609]; FAD binding [GO:0071949]; lipid biosynthetic process [GO:0008610]	alkylglycerone-phosphate synthase activity [GO:0008609]; FAD binding [GO:0071949]	GO:0005777; GO:0008609; GO:0008610; GO:0071949	reh:H16_B1197	1.4631415572292745	6.527390901279369e-07	4.167184314590485	6.804805014583742e-05
Q0K213	23.65799996119754	23.596095090744168	23.67549812382238	24.745784971980022	24.764159961862426	24.742169574821105	9	9	9	10	11	11	No	No	No	No	No	No	Q0K213_CUPNH	Aminotransferase class V-fold PLP-dependent enzyme (Aminotransferase class-V (EC 2.6.1.3))	H16_B1170 E6A55_25115	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	406	glycine biosynthetic process, by transamination of glyoxylate [GO:0019265]	peroxisome [GO:0005777]	peroxisome [GO:0005777]; alanine-glyoxylate transaminase activity [GO:0008453]; L-cysteine transaminase activity [GO:0047801]; L-serine-pyruvate transaminase activity [GO:0004760]; glycine biosynthetic process, by transamination of glyoxylate [GO:0019265]	alanine-glyoxylate transaminase activity [GO:0008453]; L-cysteine transaminase activity [GO:0047801]; L-serine-pyruvate transaminase activity [GO:0004760]	GO:0004760; GO:0005777; GO:0008453; GO:0019265; GO:0047801	reh:H16_B1170	1.1075071109664911	1.5601651566295379e-06	4.008636825380948	9.803094171417982e-05
Q0K238	23.63510714936059	23.64419003666595	23.70702833003351	25.739595477579517	25.8735655260143	25.780915159692135	6	7	8	10	10	10	No	No	No	No	No	No	Q0K238_CUPNH	Lipoprotein	H16_B1145	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	565						reh:H16_B1145	2.135916882408633	1.2436421944284962e-06	4.063319746998046	8.643313251278048e-05
Q0K269	23.053268838065513	22.50656661896228	22.390446845661646	24.780867224612983	24.604992825701753	24.448009250901627	2	3	3	15	13	12	No	No	No	No	No	No	Q0K269_CUPNH	Efflux pump membrane transporter	acrB9 H16_B1114	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	1078		plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; efflux transmembrane transporter activity [GO:0015562]; xenobiotic transmembrane transporter activity [GO:0042910]	efflux transmembrane transporter activity [GO:0015562]; xenobiotic transmembrane transporter activity [GO:0042910]	GO:0005886; GO:0015562; GO:0042910	reh:H16_B1114	1.961195666175641	0.000967886238650503	2.3191040810731467	0.004796184916395916
Q0K2B1	19.434885017358525	20.394443741052072	21.019671554918254	23.33942954428711	22.567024956625495	22.733474493320863	0	0	0	2	2	1	Si	Si	Si	No	No	No	Q0K2B1_CUPNH	Cupin domain-containing protein	H16_B1072 E6A55_24615	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	129						reh:H16_B1072	2.596976226968202	0.007378400156898819	1.6927744194245113	0.020287362089551397
Q0K2E8	20.401183824139764	20.775592095010275	20.835860782325756	22.113892549413567	22.166983583455867	22.01094614277124	2	2	2	4	4	4	No	No	No	No	No	No	Q0K2E8_CUPNH	Transcriptional regulator	H16_B1035 E6A55_24420	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	341		cytosol [GO:0005829]	cytosol [GO:0005829]; DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]	DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]	GO:0000976; GO:0003700; GO:0005829	reh:H16_B1035	1.4263951913882913	0.00057482589695427	2.4793800961909414	0.003316041093299435
Q0K2F8	21.34212287694592	20.636090803030775	20.610440970293535	22.595149818705337	22.185445474367377	22.36624773153134	2	2	2	2	2	2	No	No	No	No	No	No	Q0K2F8_CUPNH	Ubiquinol oxidase subunit 2	cyoA3 cyoA H16_B1025 E6A55_24370	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	349	ATP synthesis coupled electron transport [GO:0042773]	periplasmic space [GO:0042597]; plasma membrane [GO:0005886]	periplasmic space [GO:0042597]; plasma membrane [GO:0005886]; copper ion binding [GO:0005507]; cytochrome bo3 ubiquinol oxidase activity [GO:0009486]; cytochrome-c oxidase activity [GO:0004129]; oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor [GO:0016682]; ATP synthesis coupled electron transport [GO:0042773]	copper ion binding [GO:0005507]; cytochrome bo3 ubiquinol oxidase activity [GO:0009486]; cytochrome-c oxidase activity [GO:0004129]; oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor [GO:0016682]	GO:0004129; GO:0005507; GO:0005886; GO:0009486; GO:0016682; GO:0042597; GO:0042773	reh:H16_B1025	1.5193961247779413	0.004738110206443657	1.8325445009702226	0.014704677328695003
Q0K2G7	21.70650302772623	21.99792066632083	22.156749124289185	23.184476321518954	23.24221200922838	23.089226141497036	1	2	2	2	2	2	No	No	No	No	No	No	Q0K2G7_CUPNH	Isocitrate dehydrogenase [NAD] (EC 1.1.1.41) (NAD-dependent isocitrate dehydrogenase)	icd3 H16_B1016 E6A55_24320	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	346	isocitrate metabolic process [GO:0006102]; tricarboxylic acid cycle [GO:0006099]		isocitrate dehydrogenase (NAD+) activity [GO:0004449]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287]; isocitrate metabolic process [GO:0006102]; tricarboxylic acid cycle [GO:0006099]	isocitrate dehydrogenase (NAD+) activity [GO:0004449]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287]	GO:0000287; GO:0004449; GO:0006099; GO:0006102; GO:0051287	reh:H16_B1016	1.2182472179693669	0.0009389661898127561	2.3270389351402905	0.004709351044782534
Q0K2J2	21.87142325038552	21.928239318816036	21.923836682403817	22.928826246883443	22.977377690000846	23.05170007185855	1	1	1	3	3	2	No	No	No	No	No	No	Q0K2J2_CUPNH	Probable extra-cytoplasmic solute receptor	H16_B0991	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	328						reh:H16_B0991	1.078134919045823	1.140043725747762e-05	3.544868062157952	0.0002851884533038565
Q0K2X2	21.20926774837766	21.53995201225116	20.846561427235677	23.41617950768014	23.738641656861397	23.751293878240354	3	3	3	6	7	7	No	No	No	No	No	No	Q0K2X2_CUPNH	Oxidase (EC 1.8.3.1)	H16_B0860 E6A55_23495	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	420	sulfur compound metabolic process [GO:0006790]		heme binding [GO:0020037]; molybdenum ion binding [GO:0030151]; molybdopterin cofactor binding [GO:0043546]; sulfite oxidase activity [GO:0008482]; sulfur compound metabolic process [GO:0006790]	heme binding [GO:0020037]; molybdenum ion binding [GO:0030151]; molybdopterin cofactor binding [GO:0043546]; sulfite oxidase activity [GO:0008482]	GO:0006790; GO:0008482; GO:0020037; GO:0030151; GO:0043546	reh:H16_B0860	2.4367779516391295	0.00043639973420595007	2.5557954976697546	0.002781022498532944
Q0K2X3	21.811125353967594	20.98542365798409	21.305991670453505	23.4563218249436	23.521607627876342	23.549431229335084	1	1	0	3	3	3	No	No	Si	No	No	No	Q0K2X3_CUPNH	C-type cytochrome (Cytochrome c551/c552)	H16_B0859 E6A55_23490	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	220			electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]	electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]	GO:0005506; GO:0009055; GO:0020037	reh:H16_B0859	2.1416066665832822	0.0008990326946064817	2.3414129026763906	0.004556035478396389
Q0K2Y6	23.197494052118863	23.319989684804224	23.1530001575118	24.437521400296596	24.18062003266054	24.286465819852076	6	7	6	8	8	8	No	No	No	No	No	No	Q0K2Y6_CUPNH	LysR family transcriptional regulator (Transcriptional regulator, LysR-family)	H16_B0846 E6A55_23425	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	310		cytosol [GO:0005829]	cytosol [GO:0005829]; DNA-binding transcription factor activity [GO:0003700]	DNA-binding transcription factor activity [GO:0003700]	GO:0003700; GO:0005829	reh:H16_B0846	1.0780411194581063	0.00027501018709163495	2.694818415521305	0.0020192104467866762
Q0K2Y7	21.5013629221566	21.987871729828857	21.80554138938987	24.105090478880268	23.923952996207145	24.16006220077694	3	3	3	7	7	7	No	No	No	No	No	No	Q0K2Y7_CUPNH	Alkyl sulfatase (EC 3.1.6.-)	H16_B0845	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	432			hydrolase activity [GO:0016787]; protein dimerization activity [GO:0046983]	hydrolase activity [GO:0016787]; protein dimerization activity [GO:0046983]	GO:0016787; GO:0046983	reh:H16_B0845	2.2981098781630074	0.000132619628315561	2.906312692621736	0.0012407586379907776
Q0K2Y8	21.245545221942077	20.828126052120417	19.916178298193906	23.59821405727038	23.558095098488177	23.535401946275147	1	1	0	2	2	2	No	No	Si	No	No	No	Q0K2Y8_CUPNH	Probable extra-cytoplasmic solute receptor (Tripartite tricarboxylate transporter substrate binding protein)	H16_B0844 E6A55_23415	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	341						reh:H16_B0844	2.900620509925769	0.0017952539383928666	2.1361591725328197	0.007308711640402758
Q0K302	22.54769822041136	21.465068232745818	21.76149641480385	24.417624993677236	23.960686183672596	24.15179920127506	1	0	1	2	3	2	No	Si	No	No	No	No	Q0K302_CUPNH	LysR family transcriptional regulator (Transcriptional regulator, LysR-family)	H16_B0830 E6A55_23340	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	288		protein-DNA complex [GO:0032993]	protein-DNA complex [GO:0032993]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700; GO:0032993	reh:H16_B0830	2.2519491702212875	0.002973668765557282	1.9805514062022045	0.010457998947785188
Q0K312	24.05714645022497	24.15328516019055	24.27548031896996	28.25152837354239	28.35423008261293	28.2983931863452	5	7	6	15	15	15	No	No	No	No	No	No	Q0K312_CUPNH	L-threonine 3-dehydrogenase (NAD dependent epimerase/dehydratase (EC 5.3.-.-))	H16_B0820 E6A55_23285	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	318	threonine catabolic process [GO:0006567]		isomerase activity [GO:0016853]; L-threonine 3-dehydrogenase activity [GO:0008743]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; threonine catabolic process [GO:0006567]	isomerase activity [GO:0016853]; L-threonine 3-dehydrogenase activity [GO:0008743]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]	GO:0000166; GO:0006567; GO:0008743; GO:0016853; GO:0046872	reh:H16_B0820	4.139413237705014	4.842658450511155e-07	4.218038731654252	6.052868910884785e-05
Q0K313	25.604469470035117	25.635856371726145	25.754787554128605	29.852945514671433	29.791917826275263	29.753016838822777	6	9	7	29	29	29	No	No	No	No	No	No	Q0K313_CUPNH	2-amino-3-ketobutyrate coenzyme A ligase (AKB ligase) (EC 2.3.1.29) (Glycine acetyltransferase)	kbl H16_B0819 E6A55_23280	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	399	biosynthetic process [GO:0009058]; L-threonine catabolic process to glycine [GO:0019518]		glycine C-acetyltransferase activity [GO:0008890]; ligase activity [GO:0016874]; pyridoxal phosphate binding [GO:0030170]; biosynthetic process [GO:0009058]; L-threonine catabolic process to glycine [GO:0019518]	glycine C-acetyltransferase activity [GO:0008890]; ligase activity [GO:0016874]; pyridoxal phosphate binding [GO:0030170]	GO:0008890; GO:0009058; GO:0016874; GO:0019518; GO:0030170	reh:H16_B0819	4.134255594626538	1.7751267236058874e-07	4.399479895196289	3.985842235542758e-05
Q0K314	21.229419657671347	19.69871370319713	20.78443020757986	23.250511359580255	23.227175273831588	23.295771626385537	0	1	0	2	2	2	Si	No	Si	No	No	No	Q0K314_CUPNH	Transcriptional regulator, XRE-family (XRE family transcriptional regulator)	H16_B0818 E6A55_23275	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	198		cytosol [GO:0005829]	cytosol [GO:0005829]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700; GO:0005829	reh:H16_B0818	2.6869648971163507	0.004116466232131174	1.8759290981333383	0.013306716424796118
Q0K338	23.11736267604553	22.544159334934584	22.58317598584189	25.906132763663997	25.827949479206552	25.77314529826057	2	1	1	6	6	6	No	No	No	No	No	No	Q0K338_CUPNH	TRAP-type transporter, periplasmic component	H16_B0794	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	347	transmembrane transport [GO:0055085]	tripartite ATP-independent periplasmic transporter complex [GO:0031317]	tripartite ATP-independent periplasmic transporter complex [GO:0031317]; metal ion binding [GO:0046872]; transmembrane transport [GO:0055085]	metal ion binding [GO:0046872]	GO:0031317; GO:0046872; GO:0055085	reh:H16_B0794	3.087509848103039	8.199924076048953e-05	3.0392573651072383	0.0009135716938162937
Q0K340	19.65621296761523	20.324460177923896	20.448188643976103	22.68239382301293	22.650373128145425	22.51773777238531	0	0	0	3	4	4	Si	Si	Si	No	No	No	Q0K340_CUPNH	TRAP transporter large permease subunit (TRAP-type transporter, large permease component)	H16_B0792 E6A55_23145	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	639		plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0022857	reh:H16_B0792	2.473880978009479	0.0005952385768860508	2.470192200432364	0.003386942311755131
Q0K368	26.524845976575232	26.32011735315774	26.288053897548224	27.822141498710472	27.71734587689924	27.764826656010275	10	11	13	14	15	14	No	No	No	No	No	No	Q0K368_CUPNH	Acetyl-CoA C-acyltransferase (EC 2.3.1.16) (Acetyl-CoA acetyltransferase (EC 2.3.1.9))	H16_B0759 E6A55_22980	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	391			acetyl-CoA C-acetyltransferase activity [GO:0003985]	acetyl-CoA C-acetyltransferase activity [GO:0003985]	GO:0003985	reh:H16_B0759	1.390432268112928	6.469549466102316e-05	3.0949597294586795	0.0008036006336830919
Q0K371	23.947635866639096	24.078155950931556	24.24440389355837	25.422546973345614	25.44255194103091	25.40808484759474	7	9	10	12	12	12	No	No	No	No	No	No	Q0K371_CUPNH	Enoyl-CoA hydratase (EC 4.2.1.17)	H16_B0756 E6A55_22965	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	291			enoyl-CoA hydratase activity [GO:0004300]	enoyl-CoA hydratase activity [GO:0004300]	GO:0004300	reh:H16_B0756	1.3343293502807505	0.00010285244489653852	2.9728003936014753	0.0010646322221737445
Q0K372	21.468147973502983	21.25159662530564	21.482199049309013	22.95004145945601	22.609624983622744	22.678135132735	2	0	0	2	2	2	No	Si	Si	No	No	No	Q0K372_CUPNH	Nitroreductase	H16_B0755 E6A55_22960	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	223			oxidoreductase activity [GO:0016491]	oxidoreductase activity [GO:0016491]	GO:0016491	reh:H16_B0755	1.3452859758987081	0.00046300631831357013	2.5423955269204024	0.0028681672536248685
Q0K374	21.384206983803303	21.0297290292523	21.14404476738104	21.707438793827382	22.608458562784303	22.38338244044387	0	2	2	2	1	1	Si	No	No	No	No	No	Q0K374_CUPNH	Acyl-CoA synthetase (Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3))	H16_B0753 E6A55_22950	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	515			ATP binding [GO:0005524]; long-chain fatty acid-CoA ligase activity [GO:0004467]; medium-chain fatty acid-CoA ligase activity [GO:0031956]	ATP binding [GO:0005524]; long-chain fatty acid-CoA ligase activity [GO:0004467]; medium-chain fatty acid-CoA ligase activity [GO:0031956]	GO:0004467; GO:0005524; GO:0031956	reh:H16_B0753	1.0470996722063042	0.022590513777883407	1.3146681475656068	0.04845424740166836
Q0K3B3	22.114798981860584	22.25312114016468	22.04911314035534	24.187133436222854	24.033484447695905	24.083526980979684	4	3	1	7	7	7	No	No	No	No	No	No	Q0K3B3_CUPNH	4-Coumarate-CoA ligase (EC 6.2.1.12) (Fatty acid--CoA ligase)	H16_B0714 E6A55_22755	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	527			4-coumarate-CoA ligase activity [GO:0016207]; ATP binding [GO:0005524]	4-coumarate-CoA ligase activity [GO:0016207]; ATP binding [GO:0005524]	GO:0005524; GO:0016207	reh:H16_B0714	1.96237053417261	1.2844006267629193e-05	3.518786826520563	0.0003028399553489996
Q0K3B4	23.345038618162985	23.55748521203881	23.736549762116766	25.42811449948703	25.579785952820632	25.525718792887854	4	3	3	6	7	6	No	No	No	No	No	No	Q0K3B4_CUPNH	SDR family NAD(P)-dependent oxidoreductase (Short-chain alcohol dehydrogenase (EC 1.1.1.-))	H16_B0713 E6A55_22750	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	260			oxidoreductase activity [GO:0016491]	oxidoreductase activity [GO:0016491]	GO:0016491	reh:H16_B0713	1.9648485509589868	8.567105323564003e-05	3.0276685329727466	0.0009382778564920803
Q0K3C5	24.659106199654584	24.555215008033404	24.66014842714404	26.160011046122484	26.181310931915732	26.066757572609877	8	11	9	12	11	13	No	No	No	No	No	No	Q0K3C5_CUPNH	SpoVR family protein (Uncharacterized conserved protein)	spoVR H16_B0702 E6A55_22695	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	517						reh:H16_B0702	1.5112033052720228	6.8494771456618925e-06	3.639314376283835	0.0002294487117734215
Q0K3C6	22.470470720296756	22.677962244442902	22.716917327080967	24.23876344559945	24.30557826155354	24.308237326681965	6	10	12	16	17	15	No	No	No	No	No	No	Q0K3C6_CUPNH	UPF0229 protein H16_B0701	H16_B0701 E6A55_22690	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	420						reh:H16_B0701	1.6624095806714472	3.136268179638681e-05	3.2993709384142207	0.0005019137132261312
Q0K3C7	27.49683563081955	27.508844196894763	27.59139563499423	28.80710885701931	28.84367875717039	28.788734524611357	26	29	32	34	37	36	No	No	No	No	No	No	Q0K3C7_CUPNH	Serine protein kinase	prkA H16_B0700 E6A55_22685	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	640			protein kinase activity [GO:0004672]	protein kinase activity [GO:0004672]	GO:0004672	reh:H16_B0700	1.2808155586975047	2.9049644482756465e-06	3.8350530768269513	0.00014619984869856226
Q0K3M6	20.47472229696555	21.058648388075255	20.721055425880888	23.1083858432183	23.218676905595174	23.1771479445826	1	2	1	4	4	4	No	No	No	No	No	No	Q0K3M6_CUPNH	Cyclohexanol dehydrogenase (EC 1.1.1.245) (SDR family oxidoreductase)	H16_B0601 E6A55_22180	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	261			cyclohexanol dehydrogenase activity [GO:0018460]	cyclohexanol dehydrogenase activity [GO:0018460]	GO:0018460	reh:H16_B0601	2.416594860824791	0.00014985926753889595	2.86828482175946	0.0013543009348174527
Q0K3P7	24.21186510386329	24.18542023634315	24.22370014628744	26.595182656682116	26.45222387508254	26.552698936149955	11	11	11	17	18	17	No	No	No	No	No	No	Q0K3P7_CUPNH	Acyl-CoA dehydrogenase (EC 1.3.99.3)	H16_B0580 E6A55_22075	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	385			acyl-CoA dehydrogenase activity [GO:0003995]; flavin adenine dinucleotide binding [GO:0050660]	acyl-CoA dehydrogenase activity [GO:0003995]; flavin adenine dinucleotide binding [GO:0050660]	GO:0003995; GO:0050660	reh:H16_B0580	2.326373327140246	7.569502533151061e-07	4.15468330308169	7.003525220251922e-05
